label,message,cleaned_message
0,"Subject: re : ibuyit user set up  diane :  we have had quite a few problems with this ibuyit procedure . i have submitted several invoices for payment since may lst and  have reveived none of them back for coding and approval . i am afraid the vendors are going to be coming after us !  we also have had approval problems . i submitted a hardware request and it went to every manager in our group . i think we  have finally gotten that straightened out for the present .  the requestors and coders would be :  shirley crenshaw  anita dupont  kevin moore  the only approved for our group is vince j . kaminski ( co 0413 - cc 107043 )  if you need anything else , please let me know .  shirley  - - - - - original message - - - - -  from : fellers , diane r .  sent : thursday , may 10 , 2001 4 : 56 pm  to : kaminski , vince j .  cc : crenshaw , shirley  subject : fw : ibuyit user set up  vince ,  per the request below , i need a list of people you would like to serve as approvers and requestors for the research group for the ibuyit program . of course , they want this as soon as possible . please let me know who you would like to include .  thanks ,  diane  x 5 - 7996  - - - - - original message - - - - -  from : vandor , david  sent : thursday , may 10 , 2001 4 : 18 pm  to : fellers , diane r . ; guilliams , lisa ; heath , holly ; nguyen , vivian  cc : leschber , edie  subject : fw : ibuyit user set up  could you please gather this info for all your support departments ?  in case you don ' t know , ibuyit is the web site where employees can purchase , code , and approve invoices for items online .  thanks ,  david  - - - - - original message - - - - -  from : day , misti  sent : thursday , may 10 , 2001 3 : 43 pm  to : becton , pam ; brown , sarah ; cameron , marlene ; carter , carol ; coffey jr . , jim ; davis , angelic ; dawson , brian ; east , laynie ; fredericks , kristi ; hanslip , david ; hardy , stacy ; hardy , trey ; harris , paula ; helton , susan ; killen , faith ; lamb , marnie ; leschber , edie ; long , lindsay ; mayeux , cassandra ; orsak , susie ; patterson , grant ; pierce , jody ; schwertner , brian ; vandor , david ; vargas , hope ; vu , nancy h . ; washington , deanna ; wolfe , stephen  subject : ibuyit user set up  the ibuyit team is trying to get a complete list of approvers and requestors for this program .  for each of your teams , please send me the following :  names of approvers ( team head , cc owner , etc . )  names of requestors ( admins , anyone who would be ordering )  cost center  the ibuyit team wants to keep the number of requestors and approvers limited , but each team will need more than one approver . every requestor will have a pre - approved limit for each transaction . approvers will be required to go into the system and approve all transactions that exceed that limit in order for the transaction to be completed .  unfortunately , we need this information as soon as possible ( monday afternoon at the latest ) !  please feel free to call me with any questions .  thanks ,  misti  x 39525",subject ibuyit user set diane quite problems ibuyit procedure submitted several invoices payment since may lst reveived none back coding approval afraid vendors going coming us also approval problems submitted hardware request went every manager group think finally gotten straightened present requestors coders would shirley crenshaw anita dupont kevin moore approved group vince j kaminski co cc need anything else please let know shirley original message fellers diane r sent thursday may pm kaminski vince j cc crenshaw shirley subject fw ibuyit user set vince per request need list people would like serve approvers requestors research group ibuyit program course want soon possible please let know would like include thanks diane x original message vandor david sent thursday may pm fellers diane r guilliams lisa heath holly nguyen vivian cc leschber edie subject fw ibuyit user set could please gather info support departments case know ibuyit web site employees purchase code approve invoices items online thanks david original message day misti sent thursday may pm becton pam brown sarah cameron marlene carter carol coffey jr jim davis angelic dawson brian east laynie fredericks kristi hanslip david hardy stacy hardy trey harris paula helton susan killen faith lamb marnie leschber edie long lindsay mayeux cassandra orsak susie patterson grant pierce jody schwertner brian vandor david vargas hope vu nancy h washington deanna wolfe stephen subject ibuyit user set ibuyit team trying get complete list approvers requestors program teams please send following names approvers team head cc owner etc names requestors admins anyone would ordering cost center ibuyit team wants keep number requestors approvers limited team need one approver every requestor pre approved limit transaction approvers required go system approve transactions exceed limit order transaction completed unfortunately need information soon possible monday afternoon latest please feel free call questions thanks misti x
0,"Subject: re : mec  mark ,  steve ' s comment has many merits . i think stinson gibner and grant masson  ( physics ph . d . ' s ) can help to identify  academic and industry sources to validate some of the claims .  on the other hand , even if our guests were wrong by a factor of 2 or 3 in  their time estimates , the technology  they develop will bring about a technological revolution with enormous  potential payoffs . it make sense to  stay close to them and to explore potential investment opportunities .  vince  steven j kean @ ees  07 / 26 / 2000 05 : 11 pm  to : mark lay / hou / ect @ ect  cc : rex shelby / enron communications @ enron communications @ ect , mike  mcconnell @ ect , vince j kaminski / hou / ect @ ect , philippe a bibi / hou / ect @ ect ,  kenneth lay / corp / enron @ enron @ ect , fabricio soares / hou / ect @ ect  subject : re : mec  i think it would be useful to verify their view that they are really only 2 - 3  years from commercial production . ideally , we could get that confirmation  from someone familiar with the technology but without any financial interest  in its success . their technology pitch sounded good , but i don ' t know enough  to recognize the potential shortcomings . i want to feel comfortable that you  all feel this is real , then i would be happy to have me and my team spend  some time with them .  to : rex shelby / enron communications @ enron communications , steven j  kean / hou / ees @ ees , mike mcconnell , vince j kaminski / hou / ect @ ect , philippe a  bibi / hou / ect @ ect  cc : kenneth lay / corp / enron @ enron , fabricio soares / hou / ect @ ect  subject : mec  thank you for participating in yesterday ' s meeting . we spoke with harvey and  jim after the meeting and they took to speed to market comments to heart .  there is an opportunity for enron to participate with mec in the early  development of their company , but it seems the one thing they want is the one  thing we also want , people . i would appreciate your thoughts and comments on  the possiblity of creating a small team that could work directly with mec as  part of a potential investment and strategic relationship . given our  resource constraints , this would most likely be part of the organization that  sees the greatest strategic impact from mec ' s development .  mark  x 37408",subject mec mark steve comment many merits think stinson gibner grant masson physics ph help identify academic industry sources validate claims hand even guests wrong factor time estimates technology develop bring technological revolution enormous potential payoffs make sense stay close explore potential investment opportunities vince steven j kean ees pm mark lay hou ect ect cc rex shelby enron communications enron communications ect mike mcconnell ect vince j kaminski hou ect ect philippe bibi hou ect ect kenneth lay corp enron enron ect fabricio soares hou ect ect subject mec think would useful verify view really years commercial production ideally could get confirmation someone familiar technology without financial interest success technology pitch sounded good know enough recognize potential shortcomings want feel comfortable feel real would happy team spend time rex shelby enron communications enron communications steven j kean hou ees ees mike mcconnell vince j kaminski hou ect ect philippe bibi hou ect ect cc kenneth lay corp enron enron fabricio soares hou ect ect subject mec thank participating yesterday meeting spoke harvey jim meeting took speed market comments heart opportunity enron participate mec early development company seems one thing want one thing also want people would appreciate thoughts comments possiblity creating small team could work directly mec part potential investment strategic relationship given resource constraints would likely part organization sees greatest strategic impact mec development mark x
0,Subject: iv kirstee hewitt fifth floor se 5005  intervew schedule  17 . 30 - 18 . 00 vince kaminski & anjam ahmad  18 . 00 - 18 . 30 ben parsons  18 . 30 - 19 . 00 stephen leppard,subject iv kirstee hewitt fifth floor se intervew schedule vince kaminski anjam ahmad ben parsons stephen leppard
0,"Subject: fwd : latest roster - rice  let ' s try this again ! - pam  > date : wed , 07 mar 2001 16 : 13 : 42 - 0600  > to : vince . j . kaminski @ enron . com  > from : pamela vande krol castro  > subject : latest roster - rice  >  > here is your latest roster for mgmt 656 . let me know if you need the list  > of e - mail addresses or if there are any discrepancies that i should  > address . thanks for your help ! - pam ( 713 - 348 - 6223 )  - 656 . doc",subject fwd latest roster rice let try pam date wed mar vince j kaminski enron com pamela vande krol castro subject latest roster rice latest roster mgmt let know need list e mail addresses discrepancies address thanks help pam doc
0,"Subject: re : picks and publishers  sure . i ' d love to share my experiences . have him give me a call .  by the way , the chapter you sent has been very helpful to me in coming to  understand enron ' s early history . "" i ' m getting it "" even if slowly .  john  at 07 : 57 am 1 / 31 / 01 - 0600 , you wrote :  > john .  >  > i want to ask you for a favor . can you help  > this fellow ( who is negotiating a contract with john wiley  > by giving him some advice ?  >  > vince  > - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 31 / 2001  > 07 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  >  >  > steve bigalow @ enron  > 01 / 31 / 2001 07 : 37 am  >  > to : vince j kaminski / hou / ect @ ect  > cc :  > subject : picks and publishers  >  > good morning ,  >  > first , a reminder that you want to see follow through strength on the picks  > before going into them secondly do you know anybody that has published a  > book ? i need some help in how to negotiate points in the contract .  >  > thanks , steve  >  >  >  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",subject picks publishers sure love share experiences give call way chapter sent helpful coming understand enron early history getting even slowly john wrote john want ask favor help fellow negotiating contract john wiley giving advice vince forwarded vince j kaminski hou ect steve bigalow enron vince j kaminski hou ect ect cc subject picks publishers good morning first reminder want see follow strength picks going secondly know anybody published book need help negotiate points contract thanks steve john martin carr p collins chair finance finance department baylor university po box waco tx office fax j martin baylor edu web http hsb baylor edu html martinj home html
0,Subject: request submitted : access request for tony . harris @ enron . com  you have received this email because you are listed as an alternate data  approver . please click  approval to review and act upon this request .  request id : 000000000006452  approver : stinson . gibner @ enron . com  request create date : 11 / 2 / 00 1 : 12 : 58 pm  requested for : tony . harris @ enron . com  resource name : \ \ enehou \ houston \ common \ research - [ read / write ]  resource type : directory,subject request submitted access request tony harris enron com received email listed alternate data approver please click approval review act upon request request id approver stinson gibner enron com request create date pm requested tony harris enron com resource name enehou houston common research read write resource type directory
0,"Subject: gas & power marketing & trading study  vincent ,  i enjoyed meeting with you yesterday and discussing our gas & power  marketing & trading study . we really hope that enron is able to participate  this year and we will work with you to address your concerns . i believe  that the problem last year was primarily due to concerns over releasing data  in general and not our study in particular .  i am attaching an electronic copy of the latest version of the input sheet  for the study . it is far easier to read on a computer than in print .  please remember that enron does not need to answer every question to  participate and that all results are reported back in a blinded format . the  only data points identified by company are the data points for the company  values of the company receiving the report .  if you have any further questions regarding the report , please do not  hesitate to call john stephenson or myself at ( 713 ) 523 - 8001 . have a great  weekend and thank you for your efforts to enable enron to participate in  this year ' s study .  sincerely ,  richard murphy  rmurphy @ navigantconsulting . com  ( 713 ) 523 - 8001  - 2000 input sheet . xls",subject gas power marketing trading study vincent enjoyed meeting yesterday discussing gas power marketing trading study really hope enron able participate year work address concerns believe problem last year primarily due concerns releasing data general study particular attaching electronic copy latest version input sheet study far easier read computer print please remember enron need answer every question participate results reported back blinded format data points identified company data points company values company receiving report questions regarding report please hesitate call john stephenson great weekend thank efforts enable enron participate year study sincerely richard murphy rmurphy navigantconsulting com input sheet xls
0,"Subject: re : martin lin  norma ,  thanks for your message . approved .  vince  from : norma villarreal 08 / 30 / 2000 08 : 12 pm  to : vince j kaminski / hou / ect @ ect  cc : grant masson / hou / ect @ ect  subject : martin lin  per my voice mail to vince , martin lins offer letter will be provided to him  on thursday , august 31 , 2000 .  however , a concern was shared regarding the retention bonus we originally  discussed . therefore , based on his phd and market information we are able to  offer him a base salary of 98 - 100 k and no retention bonus . we can discuss  retention bonus after he begins his manager role in your group .  if you would like to discuss further please feel free to call me . otherwise ,  please approve salary structure of base 98 , 000 with no bonus .  thank you .  norma villarreal  x 31545",subject martin lin norma thanks message approved vince norma villarreal pm vince j kaminski hou ect ect cc grant masson hou ect ect subject martin lin per voice mail vince martin lins offer letter provided thursday august however concern shared regarding retention bonus originally discussed therefore based phd market information able offer base salary k retention bonus discuss retention bonus begins manager role group would like discuss please feel free call otherwise please approve salary structure base bonus thank norma villarreal x
0,"Subject: re : fw : energy book promotion  thanks .  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com  to : julie  cc : vince . j . kaminski @ enron . com  sent : saturday , march 24 , 2001 1 : 18 am  subject : re : fw : energy book promotion  julie ,  i shall track down fiona .  she may be on vacation .  vince  "" julie "" on 03 / 22 / 2001 03 : 28 : 34 pm  please respond to "" julie ""  to : ? ? "" vincejkaminski ""  cc :  subject : ? fw : energy book promotion  hi vince ,  i sent the attached for enron ' s approval to fiona grant , but haven ' t heard  back . in the contract that we signed it states that we need to seek  approval from enron if we want to use the company name . is there someone  else we should direct these requests ?  hope you are well .  julie  - - - - - original message - - - - -  from : julie  to : fiona . grant @ enron . com  sent : thursday , march 15 , 2001 5 : 20 pm  subject : energy book promotion  fiona ,  i ' ve attached a letter that is going to be sent out to some ? universities ,  promoting the energy derivative book . are we allowed to ? mention , "" . . . in  association with enron corp . "" ? please see attached .  should we check with you every time we would like to use "" enron corp . "" when  advertising the book ? it will usually follow similar format .  thanks ,  julie  lacima group  ( see attached file : covering letter for book brochures . doc )",subject fw energy book promotion thanks original message vince j kaminski enron com julie cc vince j kaminski enron com sent saturday march subject fw energy book promotion julie shall track fiona may vacation vince julie pm please respond julie vincejkaminski cc subject fw energy book promotion hi vince sent attached enron approval fiona grant heard back contract signed states need seek approval enron want use company name someone else direct requests hope well julie original message julie fiona grant enron com sent thursday march pm subject energy book promotion fiona attached letter going sent universities promoting energy derivative book allowed mention association enron corp please see attached check every time would like use enron corp advertising book usually follow similar format thanks julie lacima group see attached file covering letter book brochures doc
0,"Subject: re : forward oil prices  john ,  i can extract the curves from the database .  thanks .  vince  john l nowlan  10 / 30 / 2000 07 : 28 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : forward oil prices  vince , i would have no problem in giving these numbers , do you have the  numbers to forward or would someone in our group need to help him ?  vince j kaminski  10 / 27 / 2000 04 : 24 pm  to : john l nowlan / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , stefan - jorg gobel / fra / ect @ ect  subject : forward oil prices  john ,  i am forwarding to you the request by jens . we gave in the past  our forward oil curves ( with approval of greg whalley ) to some academics .  what is your position on this request ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 10 / 27 / 2000  04 : 29 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  jens gobel @ enron  10 / 26 / 2000 12 : 06 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : forward oil prices  vince ,  as discussed on the phone , i am sending you the request that i have received  from prof . buehler . prof . buehler is the  head of the faculty of finance at mannheim university in germany . currently ,  he is writing a study about the hedging  strategy that led to the metallgesellschaft debacle . for this study he would  like to get forward oil prices form us .  the forward oil prices should be for wti with cushing as the delivery point  for the time period july 1986 and december 1996  with remaining contract durations between one and ten years . it would be  ideal to get this data on a daily basis . weekly  or monthly data is helpful as well , of course .  since mannheim university is among enron ' s tier one recruiting universities  in germany , it would be great if we could help  him with some data . thanks a lot for your help .  jens  o . korn @ uni - mannheim . de on 10 / 10 / 2000 11 : 44 : 57 am  to : jens . gobel @ enron . com  cc :  subject : daten  sehr geehrter herr goebel ,  bezugnehmend auf ihr heutiges telefongespraech mit herrn prof .  buehler hat mich prof . buehler gebeten , ihnen genauer  darzustellen , welche daten idealerweise fuer unsere studie  benoetigt wuerden .  zunaechst zum hintergrund . wir sind auf enron gestossen , weil  eduardo schwartz in einer seiner arbeiten die folgende datenquelle  angibt :  "" in addition to the publicly available futures data described above ,  for the purpose of this study enron capital and trade resources  made available some proprietary historical forward price curves  from 1 / 15 / 93 to 5 / 16 / 96 . from these data ten forward prices were  used in estimation , ranging in maturities from two months to nine  years ""  dies laesst uns annehmen , dass enron bestimmte daten  verfuegbar hat .  nun zum idealen datensatz :  forwardoelpreise ( am besten wti mit lieferung in cushing ) fuer  restlaufzeiten zwischen einem und zehn jahren fuer den zeitraum  juli 1986 bis dezember 1996 . dabei waere eine hohe  datenfrequenz ideal ( taeglich , ansonsten woechentlich oder  monatlich ) . zusaetzlich waeren auch spotpreise fuer wti mit  lieferung in cushing nuetzlich .  diese idealen datenanforderungen werden sich vermutlich nicht  erfuellen lassen . jedoch waere uns auch schon geholfen , wenn ein  kuerzerer zeitraum oder eine niedrigere datenfrequenz vorlaege .  wir waernen ihnen sehr dankbar , wenn sie in erfahrung bringen  koennten , inwiefern solche daten von enron zu erhalten sind .  herzlichen dank fuer ihre muehe und beste gruesse  olaf korn  p . s . bei rueckfragen stehe ich ihnen jederzeit gern zur verfuegung  dr . olaf korn  university of mannheim  chair of finance  d - 68131 mannheim  germany  tel . : + + 49 / 621 / 181 - 1487  fax . : + + 49 / 621 / 181 - 1519  e - mail : o . korn @ uni - mannheim . de",subject forward oil prices john extract curves database thanks vince john l nowlan vince j kaminski hou ect ect cc subject forward oil prices vince would problem giving numbers numbers forward would someone group need help vince j kaminski pm john l nowlan hou ect ect cc vince j kaminski hou ect ect stefan jorg gobel fra ect ect subject forward oil prices john forwarding request jens gave past forward oil curves approval greg whalley academics position request vince forwarded vince j kaminski hou ect pm jens gobel enron pm vince j kaminski hou ect ect cc subject forward oil prices vince discussed phone sending request received prof buehler prof buehler head faculty finance mannheim university germany currently writing study hedging strategy led metallgesellschaft debacle study would like get forward oil prices form us forward oil prices wti cushing delivery point time period july december remaining contract durations one ten years would ideal get data daily basis weekly monthly data helpful well course since mannheim university among enron tier one recruiting universities germany would great could help data thanks lot help jens korn uni mannheim de jens gobel enron com cc subject daten sehr geehrter herr goebel bezugnehmend auf ihr heutiges telefongespraech mit herrn prof buehler hat mich prof buehler gebeten ihnen genauer darzustellen welche daten idealerweise fuer unsere studie benoetigt wuerden zunaechst zum hintergrund wir sind auf enron gestossen weil eduardo schwartz einer seiner arbeiten die folgende datenquelle angibt addition publicly available futures data described purpose study enron capital trade resources made available proprietary historical forward price curves data ten forward prices used estimation ranging maturities two months nine years dies laesst uns annehmen dass enron bestimmte daten verfuegbar hat nun zum idealen datensatz forwardoelpreise besten wti mit lieferung cushing fuer restlaufzeiten zwischen einem und zehn jahren fuer den zeitraum juli bis dezember dabei waere eine hohe datenfrequenz ideal taeglich ansonsten woechentlich oder monatlich zusaetzlich waeren auch spotpreise fuer wti mit lieferung cushing nuetzlich diese idealen datenanforderungen werden sich vermutlich nicht erfuellen lassen jedoch waere uns auch schon geholfen wenn ein kuerzerer zeitraum oder eine niedrigere datenfrequenz vorlaege wir waernen ihnen sehr dankbar wenn sie erfahrung bringen koennten inwiefern solche daten von enron zu erhalten sind herzlichen dank fuer ihre muehe und beste gruesse olaf korn p bei rueckfragen stehe ich ihnen jederzeit gern zur verfuegung dr olaf korn university mannheim chair finance mannheim germany tel fax e mail korn uni mannheim de
0,"Subject: enron open positions  hello mr . kaminski ,  can we meet for a quick lunch again at your  convenience ? just to bring you up to date about my search for the right  opportunity . also i noticed in the risk magazine that enron investment  partners and aig have joined treasuryconnect as strategic partners to  capitalize on internet - based transaction execution of financial derivatives .  i would like to explore if i can be any help to hank finkenstaedt , the  director of enron investment partners .  please let me know what day and time might be  convenient for you .  thank you .  sincerely ,  maruti more  832 - 251 - 7267  mmore @ houston . rr . com  - - - - - original message - - - - -  from : more  to : vince j kaminski  date : monday , july 10 , 2000 11 : 28 am  subject : enron open positions  dear mr . kaminski :  i would like to explore the opportunity to join  enron investment partners . i understand that enron has $ 20 million fund set  up to finance start - ups , and gene humphreys and his assistant john godbold  are trying to attract minority - owned start - up firms . i also learned that  enron has plans to increase the size of this fund to $ 200 million . i can find  these opportunities for enron around the globe . given my background as a  chartered financial analyst , with hands - on experience in investment  management covering financial derivatives , fixed income , and equity , i can be  a valuable resource to do the due diligence , origination , valuation , and  monitoring of these start - ups . would you please help me arrange a meeting  with either gene humphreys , ted murphy , or may be ken lay ?  i am pasting below the job opportunities open at enron . i am also interested  in these positions and would like to meet with the hiring manager .  i will give you a call to follow up .  thank you .  sincerely ,  maruti more  832 - 251 - 7267  job 0000104282 details  manager / director  essential functions : candidates will be responsible for helping  facilitate the transaction approval process for domestic and international  investments . these investments include , but are not limited to , private  equity , project development , venture capital , and structured credits .  candidates will work with business developers and underwriters in  identifying , understanding , and documenting transaction risks . they will also  assist in preparing transaction approval documentation . in addition , they  will oversee the valuation , modeling , and simulation process for investments .  the primary focus is to identify and measure key risk factors from both a  quantitative and a qualitative perspective with an emphasis on fundamental  analysis . the candidate must be able to assist in management and training of  departmental staff and in formulation of investment valuation policies and  procedures .  essential requirements : ? strong interpersonal skills ?  understanding of transaction structuring and credit risk issues ?  understanding of finance and valuation methodologies . ? proficiency with  excel cash flow models ? experience with financial statement analysis ?  understanding of statistics and simulation techniques ( monte carlo ) .  preferred skills : na .  special characteristics : the ideal candidate will possess an  undergraduate degree in finance , accounting , or economics , and an mba .  relevant experience could include credit analysis or valuation / finance  experience . manager / director in the risk assessment department of a $ 20  billion energy company .  contact : please email resumes to corpjobsl @ enron . com , please  refer to job no . 104282 when responding .  job id 0000104282  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  to submit your resume for this position :  online enter your resume id : no resume id ? you can create a  resume on - line , deposit it in our database , and receive a resume id using our  resume builder .  your resume id will allow you to submit your resume  once , but route it to up to 20 open positions . enron does not process resumes  that are not sent in response to specific positions .  if you have an existing resume in electronic format ,  the resume builder allows you to cut and paste your whole resume .  fax our fax number is 1 - 888 - 588 - 7152 .  you must tell us which jobs you ' re interested in , or  we will not be able to process your resume . write on your resume ( or on a  separate page ) all of the jobs ids of the jobs you ' re interested in pursuing .  an equal opportunity and affirmative action employer  top of page copyright 1997 - 1999 enron corp . all rights  reserved . contact us .  job 0000104281 details  staff / spec / sr spec  essential functions : "" snapshot "" preparation - responsible for  preparation of quarterly asset "" snapshots "" which provides enron ' s senior  management with summarized operational and financial information on selected  merchant portfolio investments . responsibilities associated with preparation  of snapshots include : researching publicly traded companies , calculating key  financial data , updating and analyzing graphical summaries of performance ,  reviewing press releases for recent events data , updating stock prices from  bloomberg ? weekly underwriters report - full responsibility for updating and  distributing weekly underwriters ' report . involves regular interaction with  executive vice president , london office personnel , as well as several vice  presidents within underwriting group within rac . ? various projects - will be  utilized on special projects on an as needed basis  essential requirements : accounting / finance / economics degree with  0 - 4 years business experience . excellent computer skills - excel ,  powerpoint , bloomberg , word research skills and the ability to interact with  a variety of personnel and departments . excellent organization skills . self  starter , quick learner . must be team player . good writing skills with the  ability to concisely summarize operational and financial results .  preferred skills : na .  special characteristics : . entry level position with the  opportunity to gain familiarity with all of enron ' s portfolio assets . future  advancement in asset and portfolio management possible for candidate who  exhibits competence and creativity .  contact : please email resumes to enajobsl @ enron . com , please refer  to job no . 104281 when responding .  job id 0000104281  department due diligence / asset mgmt  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  job 0000102789 details  sr specialist  essential functions : in this position candidates will model , run  monte - carlo simulations , evaluate capital investments . these investments will  cover a wide range . candidates will be responsible for the validation of  models as well as insuring the accuracy and integrity of the model and  underlying assumptions . the primary focus will be to provide an objective  valuation for an investment by identifying and measuring key risk factors  from both a quantitative as well as qualitative perspective . ? understanding  of valuation techniques applied to equity or structured financial products . ?  understanding of cash flow models and option pricing models . ? proficiency in  excel . ? understanding of project finance and risk mitigation techniques . ?  experience with financial statement analysis and pro forma statements . ?  understanding of statistics and application to financial analysis .  essential requirements : na .  preferred skills : ? understanding of simulation methodologies  such as montecarlo . ? exposure to statistical analysis software such as  crystal ball or @ risk . the ideal candidate will possess an undergraduate  degree in finance , accounting , or economics and have 2 to 3 years of  financial modeling experience and an mba / cpa .  special characteristics : na .  contact : please do not contact the hiring manager . please no  faxes . send resumes via e - mail to corpjobsl @ enron . com or mail to enron , attn :  tvasut - eb 3628 , 1400 smith st . , houston , tx 77002 . please refer to job #  102789  job id 0000102789  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 17 - mar - 00  - attl . htm",subject enron open positions hello mr kaminski meet quick lunch convenience bring date search right opportunity also noticed risk magazine enron investment partners aig joined treasuryconnect strategic partners capitalize internet based transaction execution financial derivatives would like explore help hank finkenstaedt director enron investment partners please let know day time might convenient thank sincerely maruti mmore houston rr com original message vince j kaminski date monday july subject enron open positions dear mr kaminski would like explore opportunity join enron investment partners understand enron million fund set finance start ups gene humphreys assistant john godbold trying attract minority owned start firms also learned enron plans increase size fund million find opportunities enron around globe given background chartered financial analyst hands experience investment management covering financial derivatives fixed income equity valuable resource due diligence origination valuation monitoring start ups would please help arrange meeting either gene humphreys ted murphy may ken lay pasting job opportunities open enron also interested positions would like meet hiring manager give call follow thank sincerely maruti job details manager director essential functions candidates responsible helping facilitate transaction approval process domestic international investments investments include limited private equity project development venture capital structured credits candidates work business developers underwriters identifying understanding documenting transaction risks also assist preparing transaction approval documentation addition oversee valuation modeling simulation process investments primary focus identify measure key risk factors quantitative qualitative perspective emphasis fundamental analysis candidate must able assist management training departmental staff formulation investment valuation policies procedures essential requirements strong interpersonal skills understanding transaction structuring credit risk issues understanding finance valuation methodologies proficiency excel cash flow models experience financial statement analysis understanding statistics simulation techniques monte carlo preferred skills na special characteristics ideal candidate possess undergraduate degree finance accounting economics mba relevant experience could include credit analysis valuation finance experience manager director risk assessment department billion energy company contact please email resumes corpjobsl enron com please refer job responding job id department capital pricing risk company corporate staff risk assessment control location houston tx type posting date jun submit resume position online enter resume id resume id create resume line deposit database receive resume id using resume builder resume id allow submit resume route open positions enron process resumes sent response specific positions existing resume electronic format resume builder allows cut paste whole resume fax fax number must tell us jobs interested able process resume write resume separate page jobs ids jobs interested pursuing equal opportunity affirmative action employer top page copyright enron corp rights reserved contact us job details staff spec sr spec essential functions snapshot preparation responsible preparation quarterly asset snapshots provides enron senior management summarized operational financial information selected merchant portfolio investments responsibilities associated preparation snapshots include researching publicly traded companies calculating key financial data updating analyzing graphical summaries performance reviewing press releases recent events data updating stock prices bloomberg weekly underwriters report full responsibility updating distributing weekly underwriters report involves regular interaction executive vice president london office personnel well several vice presidents within underwriting group within rac various projects utilized special projects needed basis essential requirements accounting finance economics degree years business experience excellent computer skills excel powerpoint bloomberg word research skills ability interact variety personnel departments excellent organization skills self starter quick learner must team player good writing skills ability concisely summarize operational financial results preferred skills na special characteristics entry level position opportunity gain familiarity enron portfolio assets future advancement asset portfolio management possible candidate exhibits competence creativity contact please email resumes enajobsl enron com please refer job responding job id department due diligence asset mgmt company corporate staff risk assessment control location houston tx type posting date jun job details sr specialist essential functions position candidates model run monte carlo simulations evaluate capital investments investments cover wide range candidates responsible validation models well insuring accuracy integrity model underlying assumptions primary focus provide objective valuation investment identifying measuring key risk factors quantitative well qualitative perspective understanding valuation techniques applied equity structured financial products understanding cash flow models option pricing models proficiency excel understanding project finance risk mitigation techniques experience financial statement analysis pro forma statements understanding statistics application financial analysis essential requirements na preferred skills understanding simulation methodologies montecarlo exposure statistical analysis software crystal ball risk ideal candidate possess undergraduate degree finance accounting economics years financial modeling experience mba cpa special characteristics na contact please contact hiring manager please faxes send resumes via e mail corpjobsl enron com mail enron attn tvasut eb smith st houston tx please refer job job id department capital pricing risk company corporate staff risk assessment control location houston tx type posting date mar attl htm
0,"Subject: new documents  vince ,  here ' s the latest set of interview notes as well as the latest "" version "" of  the paper . i will be working more this afternoon ( if i can ) and send an  updated version .  talk to you later tomorrow or friday .  john  - enron transformation paperl 2 _ 17 _ 00 . doc  - . doc  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",subject new documents vince latest set interview notes well latest version paper working afternoon send updated version talk later tomorrow friday john enron transformation paperl doc doc john martin carr p collins chair finance finance department baylor university po box waco tx office fax j martin baylor edu web http hsb baylor edu html martinj home html
